name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Punjab,2022-11-22,25.7,10.6,16.5,25.7,10.6,16.5,10.6,73.2,0,0,0,,0,0,24.5,11.2,300.2,1013.8,0.4,20.5,169,14.7,6,10,2022-11-22T06:59:02,2022-11-22T17:26:04,0.95,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2022-11-23,25.9,9.9,16.1,25.9,9.2,16,10,72.6,0,0,0,,0,0,24.1,11.5,305.4,1014.2,9.8,20.5,167.8,14.5,6,10,2022-11-23T06:59:54,2022-11-23T17:25:46,0.98,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2022-11-24,25.7,10.1,16.3,25.7,10.1,16.3,10.3,71.6,0,0,0,,0,0,21.6,9.7,296.9,1013.7,21.5,20.5,165.9,14.3,6,10,2022-11-24T07:00:45,2022-11-24T17:25:29,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-11-25,25.6,10.4,16.6,25.6,10.4,16.6,11.7,75.8,0,0,0,,0,0,17.6,9.7,2.2,1016.7,3.7,21.3,165.5,14.2,6,10,2022-11-25T07:01:36,2022-11-25T17:25:14,0.05,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2022-11-26,25.2,10.2,16,25.2,10.2,16,11.4,77.3,0,0,0,,0,0,25.6,10.8,313.7,1013.7,4.8,20.4,163.7,14.2,6,10,2022-11-26T07:02:27,2022-11-26T17:25:01,0.08,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2022-11-27,25.4,9.2,15.6,25.4,8,15.5,10.5,76.8,0,0,0,,0,0,18.4,9.7,317.1,1011.6,34.7,20.5,163.5,14.1,6,10,2022-11-27T07:03:18,2022-11-27T17:24:50,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-11-28,24.6,10.7,16,24.6,10.7,16,11.8,78.8,0,0,0,,0,0,16.6,11.2,323.1,1013.1,29.1,20.3,161.6,14,6,10,2022-11-28T07:04:08,2022-11-28T17:24:40,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-11-29,25.4,10.6,16.2,25.4,10.6,16.2,12.3,81,0,0,0,,0,0,20.9,9.4,318.5,1015.3,36.1,20.4,157.7,13.7,6,10,2022-11-29T07:04:58,2022-11-29T17:24:32,0.19,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-11-30,25.2,9.8,15.5,25.2,9.1,15.4,11.5,80.5,0,0,0,,0,0,21.2,9.7,310.2,1016.5,26.3,20.5,153.7,13.3,6,10,2022-11-30T07:05:48,2022-11-30T17:24:26,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-01,24.4,9.4,15.6,24.4,8.4,15.4,11.8,81.1,0,0,0,,0,0,24.8,11.9,305.5,1015.2,45.3,20.4,158.8,13.7,6,10,2022-12-01T07:06:37,2022-12-01T17:24:21,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-02,24.7,9.8,15.9,24.7,9.8,15.9,12.3,82.1,0,0,0,,0,0,14,8.3,314.7,1014.2,87.3,20.3,136.8,11.8,6,10,2022-12-02T07:07:26,2022-12-02T17:24:19,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-03,24.1,10.1,15.9,24.1,10.1,15.9,12.1,80.4,0,0,0,,0,0,17.6,9.7,332.6,1015.3,22.2,20.3,157.1,13.7,6,10,2022-12-03T07:08:14,2022-12-03T17:24:18,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-04,23.9,10,15.1,23.9,9.4,15.1,11.6,82,0,0,0,,0,0,22,10.1,304.5,1015.8,27.8,20.5,157,13.7,6,10,2022-12-04T07:09:01,2022-12-04T17:24:18,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-05,23.7,7.8,14.5,23.7,6.7,14.3,10.3,79.7,0,0,0,,0,0,19.4,9.7,309.7,1017.3,21.3,20.5,156.8,13.6,6,10,2022-12-05T07:09:49,2022-12-05T17:24:21,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-06,24.1,9.5,15,24.1,8.5,14.8,10.2,76.5,0,0,0,,0,0,28.4,14,312.1,1016.5,3.8,20.5,156.9,13.7,6,10,2022-12-06T07:10:35,2022-12-06T17:24:25,0.43,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2022-12-07,23.4,9.2,14.5,23.4,8.2,14.3,9.6,75.7,0,0,0,,0,0,28.4,14,310.9,1015.5,0,20.5,157.4,13.7,6,10,2022-12-07T07:11:21,2022-12-07T17:24:31,0.47,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2022-12-08,23.7,8.2,14.3,23.7,7.1,14.1,10.1,78.9,0,0,0,,0,0,22.3,10.1,306.5,1016,13,20.3,150.3,13.1,6,10,2022-12-08T07:12:06,2022-12-08T17:24:39,0.5,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2022-12-09,25.1,9.8,15.6,25.1,9,15.5,11.4,78.8,0,0,0,,0,0,18,9,306.9,1014.9,1.7,20.4,150.8,12.9,6,10,2022-12-09T07:12:50,2022-12-09T17:24:48,0.54,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2022-12-10,25.2,10.4,16,25.2,10.4,16,12.4,82.1,0,0,0,,0,0,19.1,8.6,310.9,1015.4,24.1,20.4,142.9,12.3,6,10,2022-12-10T07:13:33,2022-12-10T17:25:00,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-11,25.9,11.1,16.6,25.9,11.1,16.6,11.5,76.3,0,0,0,,0,0,24.5,11.9,318.3,1015.9,0,20.7,153.5,13.4,6,10,2022-12-11T07:14:16,2022-12-11T17:25:12,0.6,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2022-12-12,25.4,10.7,16.1,25.4,10.7,16.1,9.7,71.1,0,0,0,,0,0,26.3,12.6,321.1,1015.2,0.4,20.7,154.1,13.5,6,10,2022-12-12T07:14:57,2022-12-12T17:25:27,0.63,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2022-12-13,25.1,10.2,15.9,25.1,10.2,15.9,8.8,66.3,0,0,0,,0,0,32,16.2,317.3,1016.8,0,20.6,153.5,13.4,6,10,2022-12-13T07:15:38,2022-12-13T17:25:43,0.67,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2022-12-14,22,8.6,13.9,22,7.2,13.6,8.5,73.2,0,0,0,,0,0,24.5,10.8,299,1016.1,0,20.6,156.5,13.6,6,10,2022-12-14T07:16:18,2022-12-14T17:26:01,0.7,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2022-12-15,22.9,7.4,13.2,22.9,6.3,12.8,8.5,77.4,0,0,0,,0,0,24.1,10.8,296.5,1014.8,0.1,20.5,153.5,13.4,6,10,2022-12-15T07:16:56,2022-12-15T17:26:20,0.73,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2022-12-16,23.1,7.4,13.3,23.1,6.2,12.9,9.1,78.8,0,0,0,,0,0,20.5,9,287.6,1013.5,0,20.5,153.4,13.4,6,10,2022-12-16T07:17:34,2022-12-16T17:26:41,0.75,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2022-12-17,22.7,6.7,12.8,22.7,5.3,12.3,9.3,82.1,0,0,0,,0,0,23.4,10.1,313.7,1015.5,6.3,20.4,152.4,13.1,6,10,2022-12-17T07:18:10,2022-12-17T17:27:03,0.8,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2022-12-18,22,5.9,12.6,22,5.8,12.2,10.1,86.4,0,0,0,,0,0,17.6,9.7,309.7,1016.3,26.3,20.2,149.4,12.9,6,10,2022-12-18T07:18:45,2022-12-18T17:27:28,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-19,21.2,6.9,12.1,21.2,5.5,11.7,10.1,88.9,0,0,0,,0,0,19.4,9.4,318,1015,38.1,20.2,139.6,12.1,6,10,2022-12-19T07:19:19,2022-12-19T17:27:53,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-20,17.2,8.2,11.3,17.2,6.9,10.9,10.2,93.6,0,0,0,,0,0,20.2,9,311.2,1014.3,55.3,20.2,129.9,11.3,5,10,2022-12-20T07:19:52,2022-12-20T17:28:20,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-21,17.2,7.5,10.7,17.2,7,10.3,9.8,95,0,0,0,,0,0,19.4,9.4,316.8,1016.1,38.5,20.2,132.9,11.4,6,10,2022-12-21T07:20:24,2022-12-21T17:28:49,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-22,14.5,7.6,9.9,14.5,7,9.5,9.2,95.7,0,0,0,,0,0,20.9,9,320.4,1016,46.4,20.2,124.4,10.9,5,10,2022-12-22T07:20:54,2022-12-22T17:29:18,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-23,13.7,6.6,8.7,13.7,6.2,8.2,7.8,94.5,0,0,0,,0,0,17.3,8.6,311,1015.2,47.9,20.2,105.9,9.2,5,10,2022-12-23T07:21:23,2022-12-23T17:29:50,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-24,13.2,5.3,8.2,13.2,3.4,7.1,6.8,91.7,0,0,0,,0,0,25.9,11.5,321.9,1017.6,41.7,20.2,129.1,11.1,5,10,2022-12-24T07:21:50,2022-12-24T17:30:22,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-25,12.7,5.9,8.5,12.7,4.3,7.7,7.5,94,0,0,0,,0,0,21.6,8.6,308.5,1017.6,70.1,20.2,122.2,10.5,5,10,2022-12-25T07:22:16,2022-12-25T17:30:56,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-26,16.7,6.5,9.8,16.7,5.5,9.2,8.5,92.2,0,0,0,,0,0,18,8.3,306.2,1019.3,28.6,20.3,144,12.4,6,10,2022-12-26T07:22:41,2022-12-26T17:31:32,0.1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-27,15.9,6.8,9.8,15.9,5.1,9,8,89.3,0,0,0,,0,0,26.6,12.2,308.6,1019,52.4,20.2,141.7,12.4,6,10,2022-12-27T07:23:04,2022-12-27T17:32:08,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-28,18.4,5.8,10.5,18.4,4.1,9.7,7.1,82.7,0,0,0,,0,0,27.7,13,312.9,1018,27.2,20.3,154.7,13.5,6,10,2022-12-28T07:23:26,2022-12-28T17:32:46,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2022-12-29,14.4,7,11.1,14.4,5.6,10.6,9.3,89.5,1.1,100,8.33,rain,0,0,18,9.4,331.4,1018.3,85.5,20.3,77.9,6.7,3,10,2022-12-29T07:23:46,2022-12-29T17:33:24,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2022-12-30,20.4,9.9,13.7,20.4,9.6,13.7,10.6,83.2,0.3,100,12.5,rain,0,0,19.8,10.1,5,1019.7,46.9,20.5,126,11,5,10,2022-12-30T07:24:04,2022-12-30T17:34:04,0.25,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"42077099999,42099099999,remote"
Punjab,2022-12-31,18.4,8.6,12.1,18.4,7.2,11.6,10.1,88.5,0,0,0,,0,0,24.8,11.2,297.4,1019.8,32.2,20.4,153.7,13.2,6,10,2022-12-31T07:24:21,2022-12-31T17:34:45,0.27,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-01,17.9,6.1,11.1,17.9,6,10.9,8.9,87.6,0,0,0,,0,0,14.8,8.3,296.9,1020.4,65,20.3,121.7,10.5,5,10,2023-01-01T07:24:37,2023-01-01T17:35:28,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-02,15.1,4.9,8.9,15.1,4.5,8.4,7.4,91.3,0,0,0,,0,0,14.4,9.4,341.8,1021.8,39.7,20.2,138.1,11.9,6,10,2023-01-02T07:24:51,2023-01-02T17:36:11,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-03,14.2,5.4,7.8,14.2,4.1,7.1,7.1,95.4,0,0,0,,0,0,22,9.4,321.4,1023.1,45.3,20.2,118.9,10.4,5,10,2023-01-03T07:25:03,2023-01-03T17:36:55,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-04,14.1,6,8.2,14.1,4.3,7.5,7,93.1,0,0,0,,0,0,23,10.1,309,1023.5,38.9,20.2,145.3,12.6,6,10,2023-01-04T07:25:13,2023-01-04T17:37:40,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-05,12.6,4.2,7.2,12.6,3,6.4,6.2,94,0,0,0,,0,0,19.4,8.3,310.5,1024.3,43.1,20.2,140.9,12.2,6,10,2023-01-05T07:25:22,2023-01-05T17:38:25,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-06,10.7,4.9,6.6,10.7,3.5,5.9,5.8,95.2,0,0,0,,0,0,18.4,7.6,309.2,1025.2,80.2,20.2,104.9,9,5,10,2023-01-06T07:25:30,2023-01-06T17:39:12,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-07,13.7,5.7,8.6,13.7,4.6,7.8,7.1,91,0,0,0,,0,0,23.4,9.4,305.5,1023.1,64.1,20.3,129.6,11.2,6,10,2023-01-07T07:25:35,2023-01-07T17:39:59,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-08,14.6,5.7,9.4,14.6,3.9,8.5,8,91.7,0,0,0,,0,0,22.3,10.1,299.9,1019.7,66.9,20.2,131.6,11.3,6,10,2023-01-08T07:25:39,2023-01-08T17:40:47,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-09,13.3,7.4,9.4,13.3,7.1,9.2,8.9,97.1,0,0,0,,0,0,13,7.2,248.7,1020.8,83.7,20.1,100.9,8.6,4,10,2023-01-09T07:25:41,2023-01-09T17:41:36,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-10,13.1,7.7,9.7,13.1,6.8,9.3,9.2,96.8,0,0,0,,0,0,26.3,11.5,305.4,1020.1,69.6,20.1,104.7,9,4,10,2023-01-10T07:25:42,2023-01-10T17:42:26,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-11,12.5,8.9,10.6,12.5,8.3,10.5,10.2,97.5,3,100,45.83,rain,0,0,15.5,9,134.5,1015.2,88.2,20.2,58.8,5.2,3,10,2023-01-11T07:25:40,2023-01-11T17:43:16,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-01-12,17.9,8.4,12.4,17.9,6.9,12.1,10,86.8,1.8,100,16.67,rain,0,0,23,9.7,114.3,1013,31.8,20.3,140.7,12.1,6,10,2023-01-12T07:25:37,2023-01-12T17:44:06,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-01-13,18.2,11.2,13.9,18.2,11.2,13.9,11.9,88.6,23.3,100,87.5,rain,0,0,36.7,11.9,130,1013.9,55.2,20.5,111.8,9.7,5,10,2023-01-13T07:25:33,2023-01-13T17:44:57,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-01-14,16.4,7.7,10.9,16.4,6.3,10.3,8.2,86.2,0,0,0,,0,0,23.8,10.1,296.7,1017.2,59.7,20.5,114.3,9.8,5,10,2023-01-14T07:25:26,2023-01-14T17:45:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-15,17.1,6.2,10.2,17.1,4.2,9.3,4.4,70.6,0,0,0,,0,0,24.1,10.8,286.3,1015.8,9.7,20.7,166.2,14.4,6,10,2023-01-15T07:25:18,2023-01-15T17:46:41,0.75,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-01-16,18.7,3.4,9.5,18.7,1,8.4,3.4,71.8,0,0,0,,0,0,22.7,10.4,294.5,1017,4.2,20.5,171.2,14.8,7,10,2023-01-16T07:25:08,2023-01-16T17:47:33,0.81,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-01-17,17.3,3.3,9.2,17.3,1.1,8.2,3.1,70.4,0,0,0,,0,0,23.4,10.1,298.3,1017.5,0.5,21.5,172.1,14.9,7,10,2023-01-17T07:24:57,2023-01-17T17:48:26,0.85,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-01-18,18.2,3.5,9.6,18.2,1.9,8.9,4.8,76,0,0,0,,0,0,18.7,10.1,303.2,1019.4,80.1,20.6,132.5,11.4,5,10,2023-01-18T07:24:44,2023-01-18T17:49:19,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-19,21.1,8.3,13.6,21.1,7.4,13.4,7.5,70,0.2,100,8.33,rain,0,0,21.2,9.4,325.7,1019.4,67.8,20.5,158.2,13.6,6,10,2023-01-19T07:24:29,2023-01-19T17:50:12,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-01-20,15.4,9.6,12.2,15.4,8.8,12.2,9.5,84.3,2.8,100,50,rain,0,0,21.2,10.4,344.2,1019,79.7,20.4,91.6,7.9,4,10,2023-01-20T07:24:12,2023-01-20T17:51:06,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-01-21,20.7,8.1,12.7,20.7,7.3,12.5,9.5,82.9,0,0,0,,0,0,19.8,8.6,322.4,1017.8,23.4,20.6,162,14.1,6,10,2023-01-21T07:23:54,2023-01-21T17:52:00,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-22,21.1,6.9,12.9,21.1,5.7,12.5,8.9,80,0,0,0,,0,0,20.2,8.6,332.2,1017,14.2,20.6,169.9,14.8,6,10,2023-01-22T07:23:34,2023-01-22T17:52:53,0,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-01-23,22.7,9.3,14.4,22.7,8.6,14.4,10.3,78.7,0,0,0,,0,0,18.7,11.9,334.9,1016.6,37.3,20.6,165.7,14.3,6,10,2023-01-23T07:23:13,2023-01-23T17:53:47,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-24,18,7.7,12.8,18,7.3,12.7,11.6,92.7,17.8,100,45.83,rain,0,0,33.5,11.5,126,1014.7,63.3,15.8,90.8,7.8,4,10,2023-01-24T07:22:49,2023-01-24T17:54:41,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-01-25,18.5,12.5,15,18.5,12.5,15,13.9,93.6,20.2,100,83.33,rain,0,0,30.2,9.4,133.2,1016.4,73.3,14.5,94.6,8.2,4,10,2023-01-25T07:22:25,2023-01-25T17:55:35,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-01-26,17.4,9.1,12.9,17.4,7.1,12.9,11,88.9,0,0,0,,0,0,27.7,12.6,307.4,1019.4,62.4,20.5,138.9,12,6,10,2023-01-26T07:21:58,2023-01-26T17:56:29,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-27,20.1,6.9,12.4,20.1,5.3,11.8,7.4,73.6,0,0,0,,0,0,27.4,12.6,307.8,1018.9,1.3,20.6,183.3,15.7,7,10,2023-01-27T07:21:30,2023-01-27T17:57:24,0.18,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-01-28,22.7,6.6,13.2,22.7,5,12.6,8.6,76.8,0,0,0,,0,0,22.7,10.8,312.7,1015.1,25.1,20.7,176,15.1,7,10,2023-01-28T07:21:01,2023-01-28T17:58:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-01-29,16.3,6.5,11.9,16.3,5.3,11.4,9.8,87.9,0.3,100,12.5,rain,0,0,29.5,14.4,140.1,1014.1,77.8,19.8,109.2,9.5,5,10,2023-01-29T07:20:30,2023-01-29T17:59:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-01-30,19.6,13.5,15.7,19.6,13.5,15.7,12.8,83.5,7.5,100,91.67,rain,0,0,30.6,15.8,142.3,1018.3,75.9,18.6,89.5,7.9,4,10,2023-01-30T07:19:57,2023-01-30T18:00:05,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-01-31,20.4,11.1,14.7,20.4,11.1,14.7,12.3,86.8,0.1,100,4.17,rain,0,0,32.8,15.5,310,1019.6,17,20.6,178.7,15.3,6,10,2023-01-31T07:19:23,2023-01-31T18:00:59,0.32,Rain,Clear conditions throughout the day with early morning rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-02-01,22.4,9,14.1,22.4,7.4,13.7,10.2,80.4,0,0,0,,0,0,26.6,13,309.6,1018,8.4,20.7,189.3,16.3,7,10,2023-02-01T07:18:47,2023-02-01T18:01:52,0.35,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-02-02,23.7,8.4,14.5,23.7,7,14.2,9.6,76.3,0,0,0,,0,0,28.1,13.3,307.3,1016.7,26.4,20.7,185.2,15.9,7,10,2023-02-02T07:18:10,2023-02-02T18:02:46,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-02-03,22.9,9.2,14.9,22.9,8.2,14.7,10.1,75.9,0,0,0,,0,0,20.2,10.4,302.5,1016.2,19.2,20.6,181.8,15.7,7,10,2023-02-03T07:17:31,2023-02-03T18:03:39,0.42,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-02-04,25.1,10.3,16.1,25.1,10.3,16.1,11.3,77.2,0,0,0,,0,0,25.9,12.6,303.7,1013.9,2.2,20.6,189.4,16.4,7,10,2023-02-04T07:16:51,2023-02-04T18:04:32,0.45,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-02-05,24.9,10.4,16.4,24.9,10.4,16.4,11,74,0,0,0,,0,0,20.9,10.1,300.6,1012.4,2.4,20.7,193,16.7,7,10,2023-02-05T07:16:10,2023-02-05T18:05:24,0.5,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-02-06,24.9,13.1,17.5,24.9,13.1,17.5,12.4,74.5,0.2,100,8.33,rain,0,0,24.1,10.4,54.8,1011.9,30.1,20.6,170.5,14.9,7,10,2023-02-06T07:15:27,2023-02-06T18:06:16,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-02-07,23.9,12.1,16.5,23.9,12.1,16.5,10.5,70.7,0,0,0,,0,0,24.8,11.9,316.3,1012,5.7,20.7,195.7,16.9,7,10,2023-02-07T07:14:43,2023-02-07T18:07:09,0.55,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-02-08,23.1,9.2,15.2,23.1,8,15,9.8,73.6,0,0,0,,0,0,24.5,11.9,315.5,1014,40.2,20.7,182.1,15.8,7,10,2023-02-08T07:13:58,2023-02-08T18:08:00,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-02-09,21.2,10.8,16.2,21.2,10.8,16.2,12.4,79.7,0.4,100,12.5,rain,0,0,23.8,14,64.8,1011.7,62.6,20.5,138.9,12.2,6,10,2023-02-09T07:13:11,2023-02-09T18:08:52,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-02-10,25.2,16.3,19.5,25.2,16.3,19.5,13.8,70.9,2.7,100,20.83,rain,0,0,36.4,18.7,123.8,1010.8,15,20.7,182.2,15.9,7,10,2023-02-10T07:12:23,2023-02-10T18:09:43,0.65,Rain,Clear conditions throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-02-11,24.7,12.3,17.2,24.7,12.3,17.2,11.9,75.4,0.8,100,4.17,rain,0,0,30.6,14.8,324,1014.1,6,20.5,199,17.3,7,10,2023-02-11T07:11:34,2023-02-11T18:10:34,0.69,Rain,Clear conditions throughout the day with early morning rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-02-12,21.4,9.4,14.6,21.4,8.4,14.5,6.1,62.1,0,0,0,,0,0,36.7,18.4,329.2,1018.6,3.6,20.8,203.5,17.5,7,10,2023-02-12T07:10:43,2023-02-12T18:11:24,0.72,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-02-13,20.7,6.9,12.9,20.7,4.7,12,3.5,55.8,0,0,0,,0,0,33.1,15.8,314.6,1017.1,0.1,20.8,209.7,18.1,8,10,2023-02-13T07:09:52,2023-02-13T18:12:14,0.75,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
